event_id,timestamp,unit_number,credential_id,holder_type,access_point,direction,result
EVT-002776,2026-08-03T18:12:00+08:00,B-06-02,B-06-02-ACT-02,access_card,main_lobby,entry,granted
EVT-000954,2026-08-03T18:15:00+08:00,A-06-01,A-06-01-RES-3,resident,main_lobby,entry,granted
EVT-002392,2026-08-03T18:19:00+08:00,B-06-02,B-06-02-RES-2,resident,main_lobby,entry,granted
EVT-002130,2026-08-03T18:21:00+08:00,B-05-02,B-05-02-RES-1,resident,main_lobby,entry,granted
EVT-001820,2026-08-03T18:37:00+08:00,B-04-01,B-04-01-RES-2,resident,main_lobby,entry,granted
EVT-002612,2026-08-03T18:42:00+08:00,B-07-02,B-07-02-RES-2,resident,main_lobby,entry,granted
EVT-001510,2026-08-03T19:14:00+08:00,B-02-02,B-02-02-RES-2,resident,main_lobby,entry,granted
EVT-001266,2026-08-03T19:23:00+08:00,A-07-02,A-07-02-RES-2,resident,main_lobby,entry,granted
EVT-000710,2026-08-03T19:27:00+08:00,A-05-01,A-05-01-RES-3,resident,main_lobby,entry,granted
EVT-001104,2026-08-03T19:28:00+08:00,A-07-01,A-07-01-RES-1,resident,main_lobby,entry,granted
EVT-002840,2026-08-03T19:39:00+08:00,B-06-02,B-06-02-ACT-06,access_card,main_lobby,entry,granted
EVT-000658,2026-08-03T19:59:00+08:00,A-05-01,A-05-01-RES-2,resident,main_lobby,entry,granted
EVT-001364,2026-08-03T20:04:00+08:00,B-02-01,B-02-01-RES-2,resident,main_lobby,entry,granted
EVT-000406,2026-08-03T20:36:00+08:00,A-04-01,A-04-01-RES-1,resident,main_lobby,entry,granted
EVT-001772,2026-08-03T20:42:00+08:00,B-04-01,B-04-01-RES-1,resident,main_lobby,entry,granted
EVT-000258,2026-08-03T20:52:00+08:00,A-03-02,A-03-02-RES-1,resident,main_lobby,entry,granted
EVT-001212,2026-08-03T21:08:00+08:00,A-07-02,A-07-02-RES-1,resident,main_lobby,entry,granted
EVT-002236,2026-08-03T21:11:00+08:00,B-06-01,B-06-01-RES-1,resident,main_lobby,entry,granted
EVT-002288,2026-08-03T21:13:00+08:00,B-06-01,B-06-01-RES-2,resident,main_lobby,entry,granted
EVT-001874,2026-08-03T21:14:00+08:00,B-04-01,B-04-01-RES-3,resident,main_lobby,entry,granted
EVT-001462,2026-08-03T21:20:00+08:00,B-02-02,B-02-02-RES-1,resident,main_lobby,entry,granted
EVT-000210,2026-08-03T21:24:00+08:00,A-03-01,A-03-01-RES-2,resident,main_lobby,entry,granted
EVT-001982,2026-08-03T21:32:00+08:00,B-04-02,B-04-02-RES-2,resident,main_lobby,entry,granted
EVT-000754,2026-08-03T21:36:00+08:00,A-05-02,A-05-02-RES-1,resident,main_lobby,entry,granted
EVT-001928,2026-08-03T21:42:00+08:00,B-04-02,B-04-02-RES-1,resident,main_lobby,entry,granted
EVT-002550,2026-08-03T21:49:00+08:00,B-07-02,B-07-02-RES-1,resident,main_lobby,entry,granted
EVT-001558,2026-08-03T21:55:00+08:00,B-03-01,B-03-01-RES-1,resident,main_lobby,entry,granted
EVT-002082,2026-08-03T21:55:00+08:00,B-05-01,B-05-01-RES-2,resident,main_lobby,entry,granted
EVT-000808,2026-08-03T21:56:00+08:00,A-05-02,A-05-02-RES-2,resident,main_lobby,entry,granted
EVT-002442,2026-08-03T21:57:00+08:00,B-07-01,B-07-01-RES-1,resident,main_lobby,entry,granted
EVT-000108,2026-08-03T22:06:00+08:00,A-02-02,A-02-02-RES-2,resident,main_lobby,entry,granted
EVT-001718,2026-08-03T22:20:00+08:00,B-03-02,B-03-02-RES-1,resident,main_lobby,entry,granted
EVT-001612,2026-08-03T22:22:00+08:00,B-03-01,B-03-01-RES-2,resident,main_lobby,entry,granted
EVT-000910,2026-08-03T22:23:00+08:00,A-06-01,A-06-01-RES-2,resident,main_lobby,entry,granted
EVT-000608,2026-08-03T22:28:00+08:00,A-05-01,A-05-01-RES-1,resident,main_lobby,entry,granted
EVT-000858,2026-08-03T22:31:00+08:00,A-06-01,A-06-01-RES-1,resident,main_lobby,entry,granted
EVT-002824,2026-08-03T22:37:00+08:00,B-06-02,B-06-02-ACT-05,access_card,main_lobby,entry,granted
EVT-002808,2026-08-03T22:49:00+08:00,B-06-02,B-06-02-ACT-04,access_card,main_lobby,entry,granted
EVT-002872,2026-08-03T22:54:00+08:00,B-06-02,B-06-02-ACT-08,access_card,main_lobby,exit,granted
EVT-001665,2026-08-04T07:03:00+08:00,B-03-01,B-03-01-RES-3,resident,main_lobby,exit,granted
EVT-001313,2026-08-04T07:10:00+08:00,B-02-01,B-02-01-RES-1,resident,main_lobby,exit,granted
EVT-000659,2026-08-04T07:25:00+08:00,A-05-01,A-05-01-RES-2,resident,main_lobby,exit,granted
EVT-001365,2026-08-04T07:27:00+08:00,B-02-01,B-02-01-RES-2,resident,main_lobby,exit,granted
EVT-001983,2026-08-04T07:30:00+08:00,B-04-02,B-04-02-RES-2,resident,main_lobby,exit,granted
EVT-001559,2026-08-04T07:32:00+08:00,B-03-01,B-03-01-RES-1,resident,main_lobby,exit,granted
EVT-000911,2026-08-04T07:42:00+08:00,A-06-01,A-06-01-RES-2,resident,main_lobby,exit,granted
EVT-002503,2026-08-04T08:00:00+08:00,B-07-01,B-07-01-RES-2,resident,main_lobby,exit,granted
EVT-000503,2026-08-04T08:04:00+08:00,A-04-01,A-04-01-RES-3,resident,main_lobby,exit,granted
EVT-000407,2026-08-04T08:10:00+08:00,A-04-01,A-04-01-RES-1,resident,main_lobby,exit,granted
EVT-000309,2026-08-04T08:16:00+08:00,A-03-02,A-03-02-RES-2,resident,main_lobby,exit,granted
EVT-000955,2026-08-04T08:17:00+08:00,A-06-01,A-06-01-RES-3,resident,main_lobby,exit,granted
EVT-001105,2026-08-04T08:19:00+08:00,A-07-01,A-07-01-RES-1,resident,main_lobby,exit,granted
EVT-002393,2026-08-04T08:27:00+08:00,B-06-02,B-06-02-RES-2,resident,main_lobby,exit,granted
EVT-000755,2026-08-04T08:39:00+08:00,A-05-02,A-05-02-RES-1,resident,main_lobby,exit,granted
EVT-002033,2026-08-04T08:39:00+08:00,B-05-01,B-05-01-RES-1,resident,main_lobby,exit,granted
EVT-001719,2026-08-04T08:42:00+08:00,B-03-02,B-03-02-RES-1,resident,main_lobby,exit,granted
EVT-002083,2026-08-04T08:48:00+08:00,B-05-01,B-05-01-RES-2,resident,main_lobby,exit,granted
EVT-000557,2026-08-04T08:49:00+08:00,A-04-02,A-04-02-RES-1,resident,main_lobby,exit,granted
EVT-001213,2026-08-04T08:51:00+08:00,A-07-02,A-07-02-RES-1,resident,main_lobby,exit,granted
EVT-001613,2026-08-04T08:53:00+08:00,B-03-01,B-03-01-RES-2,resident,main_lobby,exit,granted
EVT-002443,2026-08-04T08:56:00+08:00,B-07-01,B-07-01-RES-1,resident,main_lobby,exit,granted
EVT-002551,2026-08-04T09:01:00+08:00,B-07-02,B-07-02-RES-1,resident,main_lobby,exit,granted
EVT-000053,2026-08-04T09:04:00+08:00,A-02-02,A-02-02-RES-1,resident,main_lobby,exit,granted
EVT-000211,2026-08-04T09:19:00+08:00,A-03-01,A-03-01-RES-2,resident,main_lobby,exit,granted
EVT-000259,2026-08-04T09:20:00+08:00,A-03-02,A-03-02-RES-1,resident,main_lobby,exit,granted
EVT-002289,2026-08-04T09:23:00+08:00,B-06-01,B-06-01-RES-2,resident,main_lobby,exit,granted
EVT-002613,2026-08-04T09:24:00+08:00,B-07-02,B-07-02-RES-2,resident,main_lobby,exit,granted
EVT-001773,2026-08-04T09:32:00+08:00,B-04-01,B-04-01-RES-1,resident,main_lobby,exit,granted
EVT-000859,2026-08-04T09:35:00+08:00,A-06-01,A-06-01-RES-1,resident,main_lobby,exit,granted
EVT-002131,2026-08-04T09:41:00+08:00,B-05-02,B-05-02-RES-1,resident,main_lobby,exit,granted
EVT-002237,2026-08-04T09:46:00+08:00,B-06-01,B-06-01-RES-1,resident,main_lobby,exit,granted
EVT-001053,2026-08-04T09:57:00+08:00,A-06-02,A-06-02-RES-2,resident,main_lobby,exit,granted
EVT-002661,2026-08-04T10:00:00+08:00,A-03-01,A-03-01-GUEST-01,visitor_card,main_lobby,exit,granted
EVT-001409,2026-08-04T10:12:00+08:00,B-02-01,B-02-01-RES-3,resident,main_lobby,exit,granted
EVT-002185,2026-08-04T10:17:00+08:00,B-05-02,B-05-02-RES-2,resident,main_lobby,exit,granted
EVT-001155,2026-08-04T10:25:00+08:00,A-07-01,A-07-01-RES-2,resident,main_lobby,exit,granted
EVT-002343,2026-08-04T10:39:00+08:00,B-06-02,B-06-02-RES-1,resident,main_lobby,exit,granted
EVT-001875,2026-08-04T10:50:00+08:00,B-04-01,B-04-01-RES-3,resident,main_lobby,exit,granted
EVT-002887,2026-08-04T14:55:00+08:00,A-07-02,A-07-02-G-01,visitor_card,main_lobby,entry,granted
EVT-000756,2026-08-04T17:04:00+08:00,A-05-02,A-05-02-RES-1,resident,main_lobby,entry,granted
EVT-000912,2026-08-04T17:29:00+08:00,A-06-01,A-06-01-RES-2,resident,main_lobby,entry,granted
EVT-001214,2026-08-04T17:36:00+08:00,A-07-02,A-07-02-RES-1,resident,main_lobby,entry,granted
EVT-001156,2026-08-04T17:47:00+08:00,A-07-01,A-07-01-RES-2,resident,main_lobby,entry,granted
EVT-001560,2026-08-04T18:04:00+08:00,B-03-01,B-03-01-RES-1,resident,main_lobby,entry,granted
EVT-000408,2026-08-04T18:05:00+08:00,A-04-01,A-04-01-RES-1,resident,main_lobby,entry,granted
EVT-000504,2026-08-04T18:17:00+08:00,A-04-01,A-04-01-RES-3,resident,main_lobby,entry,granted
EVT-002344,2026-08-04T18:28:00+08:00,B-06-02,B-06-02-RES-1,resident,main_lobby,entry,granted
EVT-002394,2026-08-04T18:41:00+08:00,B-06-02,B-06-02-RES-2,resident,main_lobby,entry,granted
EVT-002034,2026-08-04T18:43:00+08:00,B-05-01,B-05-01-RES-1,resident,main_lobby,entry,granted
EVT-000558,2026-08-04T18:48:00+08:00,A-04-02,A-04-02-RES-1,resident,main_lobby,entry,granted
EVT-000260,2026-08-04T18:53:00+08:00,A-03-02,A-03-02-RES-1,resident,main_lobby,entry,granted
EVT-000956,2026-08-04T18:59:00+08:00,A-06-01,A-06-01-RES-3,resident,main_lobby,entry,granted
EVT-001720,2026-08-04T19:33:00+08:00,B-03-02,B-03-02-RES-1,resident,main_lobby,entry,granted
EVT-001106,2026-08-04T19:38:00+08:00,A-07-01,A-07-01-RES-1,resident,main_lobby,entry,granted
EVT-002132,2026-08-04T19:45:00+08:00,B-05-02,B-05-02-RES-1,resident,main_lobby,entry,granted
EVT-002444,2026-08-04T20:05:00+08:00,B-07-01,B-07-01-RES-1,resident,main_lobby,entry,granted
EVT-002238,2026-08-04T20:17:00+08:00,B-06-01,B-06-01-RES-1,resident,main_lobby,entry,granted
EVT-001314,2026-08-04T20:22:00+08:00,B-02-01,B-02-01-RES-1,resident,main_lobby,entry,granted
EVT-001774,2026-08-04T20:26:00+08:00,B-04-01,B-04-01-RES-1,resident,main_lobby,entry,granted
EVT-002290,2026-08-04T20:28:00+08:00,B-06-01,B-06-01-RES-2,resident,main_lobby,entry,granted
EVT-000212,2026-08-04T20:54:00+08:00,A-03-01,A-03-01-RES-2,resident,main_lobby,entry,granted
EVT-000054,2026-08-04T21:15:00+08:00,A-02-02,A-02-02-RES-1,resident,main_lobby,entry,granted
EVT-002084,2026-08-04T21:17:00+08:00,B-05-01,B-05-01-RES-2,resident,main_lobby,entry,granted
EVT-001876,2026-08-04T21:18:00+08:00,B-04-01,B-04-01-RES-3,resident,main_lobby,entry,granted
EVT-000660,2026-08-04T21:23:00+08:00,A-05-01,A-05-01-RES-2,resident,main_lobby,entry,granted
EVT-001054,2026-08-04T21:36:00+08:00,A-06-02,A-06-02-RES-2,resident,main_lobby,entry,granted
EVT-002614,2026-08-04T21:36:00+08:00,B-07-02,B-07-02-RES-2,resident,main_lobby,entry,granted
EVT-002552,2026-08-04T21:48:00+08:00,B-07-02,B-07-02-RES-1,resident,main_lobby,entry,granted
EVT-000310,2026-08-04T22:05:00+08:00,A-03-02,A-03-02-RES-2,resident,main_lobby,entry,granted
EVT-001666,2026-08-04T22:07:00+08:00,B-03-01,B-03-01-RES-3,resident,main_lobby,entry,granted
EVT-001366,2026-08-04T22:08:00+08:00,B-02-01,B-02-01-RES-2,resident,main_lobby,entry,granted
EVT-001984,2026-08-04T22:08:00+08:00,B-04-02,B-04-02-RES-2,resident,main_lobby,entry,granted
EVT-002504,2026-08-04T22:12:00+08:00,B-07-01,B-07-01-RES-2,resident,main_lobby,entry,granted
EVT-000860,2026-08-04T22:17:00+08:00,A-06-01,A-06-01-RES-1,resident,main_lobby,entry,granted
EVT-002186,2026-08-04T22:39:00+08:00,B-05-02,B-05-02-RES-2,resident,main_lobby,entry,granted
EVT-001410,2026-08-04T22:56:00+08:00,B-02-01,B-02-01-RES-3,resident,main_lobby,entry,granted
EVT-001614,2026-08-04T22:56:00+08:00,B-03-01,B-03-01-RES-2,resident,main_lobby,entry,granted
EVT-002761,2026-08-05T06:18:00+08:00,B-06-02,B-06-02-ACT-01,access_card,main_lobby,exit,granted
EVT-002777,2026-08-05T06:39:00+08:00,B-06-02,B-06-02-ACT-02,access_card,main_lobby,entry,granted
EVT-001009,2026-08-05T07:16:00+08:00,A-06-02,A-06-02-RES-1,resident,main_lobby,exit,granted
EVT-000661,2026-08-05T07:23:00+08:00,A-05-01,A-05-01-RES-2,resident,main_lobby,exit,granted
EVT-001721,2026-08-05T07:27:00+08:00,B-03-02,B-03-02-RES-1,resident,main_lobby,exit,granted
EVT-000159,2026-08-05T07:46:00+08:00,A-03-01,A-03-01-RES-1,resident,main_lobby,exit,granted
EVT-000109,2026-08-05T07:56:00+08:00,A-02-02,A-02-02-RES-2,resident,main_lobby,exit,granted
EVT-002085,2026-08-05T08:03:00+08:00,B-05-01,B-05-01-RES-2,resident,main_lobby,exit,granted
EVT-002345,2026-08-05T08:12:00+08:00,B-06-02,B-06-02-RES-1,resident,main_lobby,exit,granted
EVT-002553,2026-08-05T08:20:00+08:00,B-07-02,B-07-02-RES-1,resident,main_lobby,exit,granted
EVT-000609,2026-08-05T08:23:00+08:00,A-05-01,A-05-01-RES-1,resident,main_lobby,exit,granted
EVT-001157,2026-08-05T08:28:00+08:00,A-07-01,A-07-01-RES-2,resident,main_lobby,exit,granted
EVT-000363,2026-08-05T08:31:00+08:00,A-03-02,A-03-02-RES-3,resident,main_lobby,exit,granted
EVT-000311,2026-08-05T08:35:00+08:00,A-03-02,A-03-02-RES-2,resident,main_lobby,exit,granted
EVT-001411,2026-08-05T08:40:00+08:00,B-02-01,B-02-01-RES-3,resident,main_lobby,exit,granted
EVT-001267,2026-08-05T08:41:00+08:00,A-07-02,A-07-02-RES-2,resident,main_lobby,exit,granted
EVT-002035,2026-08-05T08:41:00+08:00,B-05-01,B-05-01-RES-1,resident,main_lobby,exit,granted
EVT-002615,2026-08-05T08:43:00+08:00,B-07-02,B-07-02-RES-2,resident,main_lobby,exit,granted
EVT-002445,2026-08-05T08:45:00+08:00,B-07-01,B-07-01-RES-1,resident,main_lobby,exit,granted
EVT-001511,2026-08-05T08:48:00+08:00,B-02-02,B-02-02-RES-2,resident,main_lobby,exit,granted
EVT-001055,2026-08-05T08:59:00+08:00,A-06-02,A-06-02-RES-2,resident,main_lobby,exit,granted
EVT-002187,2026-08-05T09:01:00+08:00,B-05-02,B-05-02-RES-2,resident,main_lobby,exit,granted
EVT-001615,2026-08-05T09:06:00+08:00,B-03-01,B-03-01-RES-2,resident,main_lobby,exit,granted
EVT-000559,2026-08-05T09:07:00+08:00,A-04-02,A-04-02-RES-1,resident,main_lobby,exit,granted
EVT-001315,2026-08-05T09:10:00+08:00,B-02-01,B-02-01-RES-1,resident,main_lobby,exit,granted
EVT-000505,2026-08-05T09:24:00+08:00,A-04-01,A-04-01-RES-3,resident,main_lobby,exit,granted
EVT-000809,2026-08-05T09:34:00+08:00,A-05-02,A-05-02-RES-2,resident,main_lobby,exit,granted
EVT-001215,2026-08-05T09:38:00+08:00,A-07-02,A-07-02-RES-1,resident,main_lobby,exit,granted
EVT-002505,2026-08-05T09:50:00+08:00,B-07-01,B-07-01-RES-2,resident,main_lobby,exit,granted
EVT-001367,2026-08-05T09:54:00+08:00,B-02-01,B-02-01-RES-2,resident,main_lobby,exit,granted
EVT-001667,2026-08-05T10:07:00+08:00,B-03-01,B-03-01-RES-3,resident,main_lobby,exit,granted
EVT-001561,2026-08-05T10:08:00+08:00,B-03-01,B-03-01-RES-1,resident,main_lobby,exit,granted
EVT-000055,2026-08-05T10:13:00+08:00,A-02-02,A-02-02-RES-1,resident,main_lobby,exit,granted
EVT-000007,2026-08-05T10:17:00+08:00,A-02-01,A-02-01-RES-1,resident,main_lobby,exit,granted
EVT-002133,2026-08-05T10:17:00+08:00,B-05-02,B-05-02-RES-1,resident,main_lobby,exit,granted
EVT-000711,2026-08-05T10:21:00+08:00,A-05-01,A-05-01-RES-3,resident,main_lobby,exit,granted
EVT-001929,2026-08-05T10:22:00+08:00,B-04-02,B-04-02-RES-1,resident,main_lobby,exit,granted
EVT-000757,2026-08-05T10:33:00+08:00,A-05-02,A-05-02-RES-1,resident,main_lobby,exit,granted
EVT-000409,2026-08-05T10:39:00+08:00,A-04-01,A-04-01-RES-1,resident,main_lobby,exit,granted
EVT-000913,2026-08-05T10:43:00+08:00,A-06-01,A-06-01-RES-2,resident,main_lobby,exit,granted
EVT-001821,2026-08-05T10:45:00+08:00,B-04-01,B-04-01-RES-2,resident,main_lobby,exit,granted
EVT-000861,2026-08-05T10:57:00+08:00,A-06-01,A-06-01-RES-1,resident,main_lobby,exit,granted
EVT-002888,2026-08-05T13:55:00+08:00,A-07-02,A-07-02-G-01,visitor_card,main_lobby,exit,granted
EVT-000312,2026-08-05T17:10:00+08:00,A-03-02,A-03-02-RES-2,resident,main_lobby,entry,granted
EVT-002036,2026-08-05T17:10:00+08:00,B-05-01,B-05-01-RES-1,resident,main_lobby,entry,granted
EVT-000008,2026-08-05T17:13:00+08:00,A-02-01,A-02-01-RES-1,resident,main_lobby,entry,granted
EVT-001930,2026-08-05T17:14:00+08:00,B-04-02,B-04-02-RES-1,resident,main_lobby,entry,granted
EVT-002506,2026-08-05T17:19:00+08:00,B-07-01,B-07-01-RES-2,resident,main_lobby,entry,granted
EVT-000560,2026-08-05T17:31:00+08:00,A-04-02,A-04-02-RES-1,resident,main_lobby,entry,granted
EVT-000110,2026-08-05T17:47:00+08:00,A-02-02,A-02-02-RES-2,resident,main_lobby,entry,granted
EVT-000810,2026-08-05T17:54:00+08:00,A-05-02,A-05-02-RES-2,resident,main_lobby,entry,granted
EVT-000662,2026-08-05T18:01:00+08:00,A-05-01,A-05-01-RES-2,resident,main_lobby,entry,granted
EVT-001822,2026-08-05T18:02:00+08:00,B-04-01,B-04-01-RES-2,resident,main_lobby,entry,granted
EVT-002188,2026-08-05T18:03:00+08:00,B-05-02,B-05-02-RES-2,resident,main_lobby,entry,granted
EVT-002554,2026-08-05T18:12:00+08:00,B-07-02,B-07-02-RES-1,resident,main_lobby,entry,granted
EVT-000712,2026-08-05T18:31:00+08:00,A-05-01,A-05-01-RES-3,resident,main_lobby,entry,granted
EVT-001056,2026-08-05T19:01:00+08:00,A-06-02,A-06-02-RES-2,resident,main_lobby,entry,granted
EVT-001316,2026-08-05T19:08:00+08:00,B-02-01,B-02-01-RES-1,resident,main_lobby,entry,granted
EVT-002873,2026-08-05T19:11:00+08:00,B-06-02,B-06-02-ACT-08,access_card,main_lobby,entry,granted
EVT-002616,2026-08-05T19:19:00+08:00,B-07-02,B-07-02-RES-2,resident,main_lobby,entry,granted
EVT-002825,2026-08-05T19:24:00+08:00,B-06-02,B-06-02-ACT-05,access_card,main_lobby,entry,granted
EVT-000160,2026-08-05T19:32:00+08:00,A-03-01,A-03-01-RES-1,resident,main_lobby,entry,granted
EVT-000610,2026-08-05T19:58:00+08:00,A-05-01,A-05-01-RES-1,resident,main_lobby,entry,granted
EVT-001368,2026-08-05T19:59:00+08:00,B-02-01,B-02-01-RES-2,resident,main_lobby,entry,granted
EVT-002793,2026-08-05T19:59:00+08:00,B-06-02,B-06-02-ACT-03,access_card,main_lobby,entry,granted
EVT-002841,2026-08-05T20:04:00+08:00,B-06-02,B-06-02-ACT-06,access_card,main_lobby,entry,granted
EVT-001616,2026-08-05T20:08:00+08:00,B-03-01,B-03-01-RES-2,resident,main_lobby,entry,granted
EVT-002809,2026-08-05T20:14:00+08:00,B-06-02,B-06-02-ACT-04,access_card,main_lobby,entry,granted
EVT-000758,2026-08-05T20:49:00+08:00,A-05-02,A-05-02-RES-1,resident,main_lobby,entry,granted
EVT-002134,2026-08-05T20:49:00+08:00,B-05-02,B-05-02-RES-1,resident,main_lobby,entry,granted
EVT-000862,2026-08-05T20:52:00+08:00,A-06-01,A-06-01-RES-1,resident,main_lobby,entry,granted
EVT-000056,2026-08-05T21:08:00+08:00,A-02-02,A-02-02-RES-1,resident,main_lobby,entry,granted
EVT-001216,2026-08-05T21:10:00+08:00,A-07-02,A-07-02-RES-1,resident,main_lobby,entry,granted
EVT-001668,2026-08-05T21:16:00+08:00,B-03-01,B-03-01-RES-3,resident,main_lobby,entry,granted
EVT-001158,2026-08-05T21:27:00+08:00,A-07-01,A-07-01-RES-2,resident,main_lobby,entry,granted
EVT-000506,2026-08-05T21:33:00+08:00,A-04-01,A-04-01-RES-3,resident,main_lobby,entry,granted
EVT-001412,2026-08-05T21:50:00+08:00,B-02-01,B-02-01-RES-3,resident,main_lobby,entry,granted
EVT-002086,2026-08-05T21:51:00+08:00,B-05-01,B-05-01-RES-2,resident,main_lobby,entry,granted
EVT-001562,2026-08-05T21:56:00+08:00,B-03-01,B-03-01-RES-1,resident,main_lobby,entry,granted
EVT-000914,2026-08-05T21:59:00+08:00,A-06-01,A-06-01-RES-2,resident,main_lobby,entry,granted
EVT-001010,2026-08-05T21:59:00+08:00,A-06-02,A-06-02-RES-1,resident,main_lobby,entry,granted
EVT-002446,2026-08-05T22:07:00+08:00,B-07-01,B-07-01-RES-1,resident,main_lobby,entry,granted
EVT-001268,2026-08-05T22:09:00+08:00,A-07-02,A-07-02-RES-2,resident,main_lobby,entry,granted
EVT-000410,2026-08-05T22:15:00+08:00,A-04-01,A-04-01-RES-1,resident,main_lobby,entry,granted
EVT-000364,2026-08-05T22:18:00+08:00,A-03-02,A-03-02-RES-3,resident,main_lobby,entry,granted
EVT-002346,2026-08-05T22:23:00+08:00,B-06-02,B-06-02-RES-1,resident,main_lobby,entry,granted
EVT-002857,2026-08-05T22:41:00+08:00,B-06-02,B-06-02-ACT-07,access_card,main_lobby,exit,granted
EVT-001512,2026-08-05T22:42:00+08:00,B-02-02,B-02-02-RES-2,resident,main_lobby,entry,granted
EVT-001722,2026-08-05T22:46:00+08:00,B-03-02,B-03-02-RES-1,resident,main_lobby,entry,granted
EVT-002689,2026-08-05T22:46:00+08:00,A-05-02,A-05-02-TEMP-01,visitor_card,main_lobby,entry,granted
EVT-002690,2026-08-06T04:46:00+08:00,A-05-02,A-05-02-TEMP-01,visitor_card,main_lobby,exit,granted
EVT-002347,2026-08-06T07:07:00+08:00,B-06-02,B-06-02-RES-1,resident,main_lobby,exit,granted
EVT-000759,2026-08-06T07:08:00+08:00,A-05-02,A-05-02-RES-1,resident,main_lobby,exit,granted
EVT-002291,2026-08-06T07:18:00+08:00,B-06-01,B-06-01-RES-2,resident,main_lobby,exit,granted
EVT-002087,2026-08-06T07:32:00+08:00,B-05-01,B-05-01-RES-2,resident,main_lobby,exit,granted
EVT-001269,2026-08-06T07:39:00+08:00,A-07-02,A-07-02-RES-2,resident,main_lobby,exit,granted
EVT-000957,2026-08-06T07:51:00+08:00,A-06-01,A-06-01-RES-3,resident,main_lobby,exit,granted
EVT-000663,2026-08-06T07:53:00+08:00,A-05-01,A-05-01-RES-2,resident,main_lobby,exit,granted
EVT-001985,2026-08-06T07:57:00+08:00,B-04-02,B-04-02-RES-2,resident,main_lobby,exit,granted
EVT-001463,2026-08-06T07:59:00+08:00,B-02-02,B-02-02-RES-1,resident,main_lobby,exit,granted
EVT-001931,2026-08-06T08:04:00+08:00,B-04-02,B-04-02-RES-1,resident,main_lobby,exit,granted
EVT-002239,2026-08-06T08:04:00+08:00,B-06-01,B-06-01-RES-1,resident,main_lobby,exit,granted
EVT-000561,2026-08-06T08:08:00+08:00,A-04-02,A-04-02-RES-1,resident,main_lobby,exit,granted
EVT-001563,2026-08-06T08:12:00+08:00,B-03-01,B-03-01-RES-1,resident,main_lobby,exit,granted
EVT-001159,2026-08-06T08:13:00+08:00,A-07-01,A-07-01-RES-2,resident,main_lobby,exit,granted
EVT-001669,2026-08-06T08:13:00+08:00,B-03-01,B-03-01-RES-3,resident,main_lobby,exit,granted
EVT-000411,2026-08-06T08:14:00+08:00,A-04-01,A-04-01-RES-1,resident,main_lobby,exit,granted
EVT-000863,2026-08-06T08:18:00+08:00,A-06-01,A-06-01-RES-1,resident,main_lobby,exit,granted
EVT-001617,2026-08-06T08:43:00+08:00,B-03-01,B-03-01-RES-2,resident,main_lobby,exit,granted
EVT-000811,2026-08-06T08:56:00+08:00,A-05-02,A-05-02-RES-2,resident,main_lobby,exit,granted
EVT-001877,2026-08-06T09:00:00+08:00,B-04-01,B-04-01-RES-3,resident,main_lobby,exit,granted
EVT-001107,2026-08-06T09:11:00+08:00,A-07-01,A-07-01-RES-1,resident,main_lobby,exit,granted
EVT-000111,2026-08-06T09:18:00+08:00,A-02-02,A-02-02-RES-2,resident,main_lobby,exit,granted
EVT-001217,2026-08-06T09:18:00+08:00,A-07-02,A-07-02-RES-1,resident,main_lobby,exit,granted
EVT-001369,2026-08-06T09:20:00+08:00,B-02-01,B-02-01-RES-2,resident,main_lobby,exit,granted
EVT-000365,2026-08-06T09:26:00+08:00,A-03-02,A-03-02-RES-3,resident,main_lobby,exit,granted
EVT-001823,2026-08-06T09:38:00+08:00,B-04-01,B-04-01-RES-2,resident,main_lobby,exit,granted
EVT-001723,2026-08-06T09:42:00+08:00,B-03-02,B-03-02-RES-1,resident,main_lobby,exit,granted
EVT-001317,2026-08-06T09:46:00+08:00,B-02-01,B-02-01-RES-1,resident,main_lobby,exit,granted
EVT-002037,2026-08-06T09:49:00+08:00,B-05-01,B-05-01-RES-1,resident,main_lobby,exit,granted
